"gene","is_responsive","max_celltype","max_mean","second_mean"
"AT5G40710",FALSE,"ppp ERS+",0.129973712147404,0.12237939017286
"AT5G40720",FALSE,"protophloem ERS+",0.331137113990692,0.0887104720624943
"AT5G40730",FALSE,"hair cells ERS-",4.38320765010776,3.86348852198895
"AT5G40740",FALSE,"protoxylem ERS+",0.305504829836775,0.239071976930854
"AT5G40760",FALSE,"xpp ERS+",0.562085846805547,0.528201114183954
"AT5G40770",FALSE,"epidermis early",1.65103283589838,1.05280500463944
"AT5G40780",FALSE,"non-hair cells",0.824371892372918,0.744981268696129
"AT5G40800",FALSE,"protoxylem ERS-",0.00674905423997793,0.00485165903970925
"AT5G40810",FALSE,"hair cells early",1.21891371605819,1.07993000791473
"AT5G40820",FALSE,"protophloem ERS+",0.0274222335271356,0.0190205860388919
"AT5G40830",FALSE,"metaxylem ERS+",0.24593713126069,0.20731630467296
"AT5G40840",FALSE,"epidermis early",0.0969402916269918,0.0624989494424542
"AT5G40850",FALSE,"cortex ERS+",0.376597238992972,0.311003710573519
"AT5G40860",FALSE,"hair cells ERS-",0.763246436140329,0.330139293788532
"AT5G40870",FALSE,"protophloem ERS+",0.13457226256235,0.127372729851605
"AT5G40880",FALSE,"hair cells early",0.601476509568797,0.576501435452938
"AT5G40890",FALSE,"cortex ERS+",0.89661220671214,0.727511317312188
"AT5G06085",FALSE,"non-hair cells",0.00113268241328704,0.000995990254463654
"AT5G40900",FALSE,"cortex ERS+",0.00722532310423187,0.0048161844385682
"AT5G40910",FALSE,"protophloem ERS+",0.0699003341924486,0.0599900924050089
"AT5G40930",FALSE,"hair cells ERS+",1.24806848480066,0.934357315715993
"AT5G40940",FALSE,"hair cells early",0.00249861768757355,0.00235160891110579
"AT5G40950",FALSE,"epidermis early",0.355736254522017,0.260757611807285
"AT5G40960",FALSE,"metaphloem ERS+",0.868143527931289,0.829850588285974
"AT5G40970",FALSE,"protoxylem ERS+",0.453852125207634,0.416016034204285
"AT5G40980",FALSE,"ppp ERS-",1.7409079488137,1.38879945363417
"AT5G41000",FALSE,"hair cells early",0.054164862324485,0.0364930401012434
"AT5G41010",FALSE,"epidermis early",0.567605557008661,0.326362710522675
"AT5G41020",FALSE,"columella",0.320178750924968,0.293548533529409
"AT5G41030",FALSE,"cortex ERS+",0.002266318523944,0.00133552153757681
"AT5G41040",FALSE,"endodermis ERS-",0.437476566292462,0.130947072776047
"AT5G41050",FALSE,"endodermis ERS-",0.0119988479388893,0.00735018320082342
"AT5G41060",FALSE,"protophloem ERS+",0.556426148549339,0.538377401196721
"AT5G41070",FALSE,"root cap early",0.180711801821337,0.120971145251502
"AT5G41071",FALSE,"root cap early",0.0144801497793176,0.0105004234295673
"AT5G41080",FALSE,"hair cells ERS+",1.80265160914559,1.53760154497525
"AT5G41090",FALSE,"metaphloem ERS+",0.0265265492396002,0.0121002441332873
"AT5G41100",FALSE,"protoxylem ERS+",0.158360138402753,0.0970838721725694
"AT5G41110",FALSE,"protoxylem ERS+",0.0868336633741991,0.0567153722938824
"AT5G41120",FALSE,"root cap early",0.046664093604148,0.0321792478934031
"AT5G41130",FALSE,"protophloem ERS+",0.0753898272993856,0.0313230497168061
"AT5G41140",FALSE,"metaxylem ERS+",0.0607842956163073,0.0557963927889154
"AT5G41150",FALSE,"protoxylem ERS+",0.0693080850408832,0.0552616517790678
"AT5G41160",FALSE,"hair cells early",0.023147067105364,0.0227161694214373
"AT5G41170",FALSE,"protoxylem ERS+",0.0648761178580096,0.0250586971465184
"AT5G41180",FALSE,"protoxylem ERS+",0.333149879571383,0.140798981465352
"AT5G41190",FALSE,"epidermis early",0.313038084172149,0.097414683888167
"AT5G41200",FALSE,"protoxylem ERS+",0.00734699629647665,0.0024682325015957
"AT5G41210",FALSE,"columella",0.690612978602756,0.49462251508746
"AT5G41220",FALSE,"metaxylem ERS+",0.084480792004199,0.0780754924622426
"AT5G41240",FALSE,"procambium ERS+",0.0333286661454865,0.0309254168153405
"AT5G41260",FALSE,"cortex ERS+",0.232287421319778,0.171675504690486
"AT5G41270",FALSE,"epidermis early",0.117688103103263,0.0984038698907163
"AT5G41280",FALSE,"columella",0.00254959677464907,0.0018119707397748
"AT5G41290",FALSE,"columella",0.00179709757832973,0.00170429951551821
"AT5G41300",FALSE,"epidermis early",0.00902771099559846,0.00355814719466144
"AT5G41310",FALSE,"protoxylem ERS+",0.00589161779464253,0.000640881220987161
"AT5G41315",FALSE,"epidermis early",0.0608419759409606,0.042443545423069
"AT5G41320",FALSE,"epidermis early",0.00345131010308649,0.00170376763173688
"AT5G06155",FALSE,"protoxylem ERS+",0.00758450629990795,0.00723458680166625
"AT5G41330",FALSE,"protoxylem early",0.0719723572652024,0.0664015583607533
"AT5G41340",FALSE,"metaxylem ERS+",0.369074468353091,0.363902280248799
"AT5G41350",FALSE,"ppp ERS+",0.289802639290895,0.288811650111306
"AT5G41360",FALSE,"columella",0.149266213177005,0.133637690966674
"AT5G41370",FALSE,"xpp ERS+",0.0722765121595104,0.0633284374381831
"AT5G41380",FALSE,"metaphloem ERS+",0.216360432778505,0.114002951762219
"AT5G41390",FALSE,"metaphloem ERS+",0.00246852982876402,0.00193898628683581
"AT5G41400",FALSE,"procambium ERS+",0.307066060158332,0.289191282332438
"AT5G41410",FALSE,"metaxylem ERS+",0.0456323255255378,0.0165099312106546
"AT5G41460",FALSE,"root cap early",0.0158102286559188,0.00845869905574747
"AT5G41470",FALSE,"protophloem ERS-",0.0369322332078436,0.0118037339857931
"AT5G41480",FALSE,"protoxylem early",0.0963359483695007,0.0955061218766749
"AT5G41520",FALSE,"epidermis early",3.21820355405756,2.75989145040945
"AT5G41550",FALSE,"protoxylem early",0.0335071489017862,0.0303359249929895
"AT5G41560",FALSE,"protoxylem early",0.664500602751503,0.646084279024179
"AT5G41580",FALSE,"ppp ERS+",0.0383624275522303,0.0383466838720781
"AT5G41590",FALSE,"xpp ERS+",0.191910403082618,0.075497812234698
"AT5G41600",FALSE,"epidermis early",0.529246098552024,0.418343243687533
"AT5G41610",FALSE,"procambium ERS+",0.735961904550368,0.561686936286611
"AT5G41612",FALSE,"xpp ERS-",0.00813377363801183,0.00776767106579571
"AT5G41620",FALSE,"ppp ERS+",0.0734302131727923,0.0415300795877086
"AT5G41640",FALSE,"border cells",0,0
"AT5G41650",FALSE,"epidermis early",0.139006872581952,0.0240254631891246
"AT5G41660",FALSE,"epidermis early",0.000618443467986317,0.000401978444618401
"ENSRNA049493527",FALSE,"metaphloem ERS+",0.0296324610125022,0.00809759505112626
"AT5G41670",FALSE,"xpp ERS-",0.458048609533226,0.436486525879958
"AT5G41680",FALSE,"hair cells ERS-",0.032910909887323,0.0192014029288218
"AT5G41685",FALSE,"epidermis early",0.947440259150082,0.790004054685054
"AT5G41690",FALSE,"protophloem ERS+",0.0159023632920249,0.0121143786580064
"AT5G41700",FALSE,"procambium ERS-",2.15887936821339,2.00941781631493
"AT5G41730",FALSE,"hair cells ERS-",0.0583328700312977,0.0095293153896962
"AT5G41740",FALSE,"columella",0.00575513473542775,0.00369127822055931
"AT5G41750",FALSE,"columella",0.0705957602911667,0.0544380900188904
"AT5G41760",FALSE,"hair cells early",0.308291588333174,0.225701614618383
"AT5G41761",FALSE,"hair cells ERS-",0.0160881261216149,0.00414156106054969
"AT5G41763",FALSE,"epidermis early",0.0106565316467035,0.000372159509042558
"AT5G41770",FALSE,"epidermis early",0.222465979913667,0.19899750065001
"AT5G41780",FALSE,"hair cells ERS-",0.00195810314273251,0.00148000754972268
"AT5G41790",FALSE,"endodermis ERS+",0.59093945360907,0.570874636944176
"AT5G41800",FALSE,"hair cells ERS-",0.204443097302352,0.195735771966382
"AT5G41810",FALSE,"hair cells early",0.462416832184302,0.41422158191619
"AT5G41820",FALSE,"procambium ERS-",0.00194865274136147,0.00179926382752583
"AT5G41830",FALSE,"protoxylem early",0.0143765858792051,0.00724238473196739
"AT5G41840",FALSE,"metaphloem ERS+",0.00125912354862607,0.000215003037742831
"AT5G41850",FALSE,"hair cells early",0.0128551757728966,0.00669976037358426
"AT5G41860",FALSE,"hair cells ERS+",0.0939654187866848,0.0911835114447505
"AT5G41870",FALSE,"ppp ERS+",0.0157749463168839,0.0157088094049936
"AT5G41880",FALSE,"epidermis early",0.119288632293861,0.074664775470793
"AT5G06275",FALSE,"ppp ERS+",0.00622683214080682,0.00284301188804094
"AT5G41908",FALSE,"border cells",0,0
"AT5G41910",FALSE,"hair cells ERS+",0.223641608387648,0.216541177438973
"AT5G41920",FALSE,"endodermis ERS+",0.0696255056003135,0.0631762810640023
"AT5G41940",FALSE,"hair cells ERS-",0.306421791375127,0.208904021177769
"AT5G41950",FALSE,"protoxylem early",0.843352624764842,0.688191893651888
"AT5G41960",FALSE,"epidermis early",0.209047710732661,0.131918697788247
"AT5G41970",FALSE,"epidermis early",0.441201469118899,0.188904049565574
"AT5G41980",FALSE,"epidermis early",0.0202666258197437,0.0134743344226313
"AT5G41990",FALSE,"protoxylem ERS+",0.486156456310767,0.421741258759016
"AT5G42000",FALSE,"protoxylem early",0.3907001669619,0.344971382422618
"AT5G42010",FALSE,"hair cells ERS+",0.0980288008138378,0.0490380147710269
"AT5G42020",FALSE,"protoxylem early",1.76767183248612,1.59542719346337
"AT5G42030",FALSE,"ppp ERS-",0.272347054819819,0.233708622759896
"AT5G42040",FALSE,"root cap early",0.00728889774341119,0.00695417964240988
"AT5G42050",FALSE,"protoxylem ERS+",2.01365856317378,1.41075116917311
"AT5G42053",FALSE,"hair cells early",0.000563119948900547,0.000527161905833241
"AT5G42060",FALSE,"epidermis early",0.554561444469922,0.288879645160815
"AT5G42070",FALSE,"hair cells ERS-",0.0110753521749169,0.00732914342237252
"AT5G42080",FALSE,"protoxylem early",1.07279868530121,0.801362972462085
"AT5G42090",FALSE,"protoxylem early",0.983491314057187,0.939216237430004
"AT5G42092",FALSE,"cortex ERS+",0.0104170075569014,0.00741190194705398
"AT5G42100",FALSE,"cortex ERS-",0.283306830189536,0.201960585342326
"AT5G42110",FALSE,"hair cells early",0.496713847205974,0.480002176557711
"AT5G42120",FALSE,"metaphloem ERS-",0.00612962021576824,0.00392253848709676
"AT5G42130",FALSE,"xpp ERS+",0.0826475414246585,0.0777985282127183
"AT5G42140",FALSE,"metaphloem ERS+",0.0987662611545356,0.0787100902288591
"AT5G42146",FALSE,"metaphloem ERS+",1.14264070406313,0.643902398406429
"AT5G42150",FALSE,"epidermis early",0.375277704897496,0.295858207866176
"AT5G42170",FALSE,"non-hair cells",0.000710487156508034,0.000212439796572118
"AT5G42180",TRUE,"endodermis ERS-",1.85987525035851,0.31272163206438
"AT5G42190",FALSE,"protoxylem early",1.04303562685667,1.00634328621796
"AT5G42200",FALSE,"protoxylem early",0.208837814004166,0.205356256647667
"AT5G42210",TRUE,"protoxylem ERS+",1.22774722017096,0.497224510950238
"AT5G42220",FALSE,"protoxylem ERS+",0.424382384699973,0.174554808248034
"AT5G42223",FALSE,"ppp ERS+",0.00683458762053776,0.00349717693665442
"AT5G42230",FALSE,"protoxylem early",0.00665825026322365,0.00587204916084614
"AT5G42235",FALSE,"cortex ERS-",0.0210989622204627,0.00920649057441548
"AT5G42240",FALSE,"epidermis early",0.0564970407647178,0.0132685664049476
"AT5G42250",FALSE,"cortex ERS-",1.0387812801542,0.852141640199086
"AT5G42270",FALSE,"cortex ERS-",0.113409401861066,0.0894939514279131
"AT5G42280",FALSE,"ppp ERS+",0.0177684250417512,0.0128205878028292
"AT5G42300",FALSE,"protophloem ERS+",2.68796770928721,2.67489285461678
"AT5G42290",FALSE,"xpp ERS+",0.00867617370702924,0.00699101245879087
"AT5G42310",FALSE,"protophloem ERS+",0.0125280391073775,0.00774617041811588
"AT5G42320",FALSE,"protoxylem early",0.2166686500481,0.204973577546649
"AT5G42325",FALSE,"protoxylem ERS+",0.1729186202061,0.0909515908251486
"AT5G42330",FALSE,"xpp ERS+",0.126802526634429,0.0893962692796252
"AT5G42350",FALSE,"protoxylem ERS+",0.210132629116188,0.194779895457037
"AT5G42360",FALSE,"protoxylem early",0.16166997660467,0.141188520681847
"AT5G42370",FALSE,"protophloem ERS+",0.0243186144353281,0.0202085434334426
"AT5G42380",FALSE,"hair cells ERS-",0.243994071993063,0.157696147862584
"AT5G42390",FALSE,"columella",0.229035013081295,0.210479914859734
"AT5G42400",FALSE,"protophloem ERS+",0.060580918022267,0.052610996760944
"AT5G42410",FALSE,"endodermis ERS-",0.00536825479523585,0.00498373338540785
"AT5G42420",FALSE,"hair cells early",0.786237001337984,0.61372628653824
"AT5G42440",FALSE,"root cap early",0.0231964522241204,0.015743914365422
"AT5G06305",FALSE,"columella",0.00217059219915968,0.00204196126952584
"AT5G42450",FALSE,"epidermis early",0.015969481083016,0.00454048278542973
"AT5G42460",FALSE,"hair cells ERS-",0.102390202004438,0.0611505034452841
"AT5G42470",FALSE,"metaxylem ERS+",0.233460502014697,0.227412515324861
"AT5G42480",FALSE,"epidermis early",0.039769968034024,0.0322199161682291
"AT5G42500",FALSE,"endodermis ERS-",0.499873263159028,0.487136300580959
"AT5G42510",FALSE,"hair cells ERS-",0.166475954087021,0.0215087091054572
"AT5G42520",FALSE,"endodermis ERS+",0.248351574555344,0.17551639668523
"AT5G42540",FALSE,"epidermis early",0.248300040078837,0.128683370044299
"AT5G42560",FALSE,"protoxylem ERS+",0.336406365115462,0.307554621141703
"AT5G42570",FALSE,"endodermis ERS+",1.64770242399384,1.49996292656719
"AT5G42580",FALSE,"root cap early",0.685490376710085,0.51531261175099
"AT5G42590",FALSE,"cortex ERS-",1.3094507774457,0.908187266674119
"AT5G42600",FALSE,"root cap lateral",1.05060130824622,0.869881522534535
"AT5G42620",FALSE,"protoxylem early",0.110568694575836,0.096452781474341
"AT5G42630",FALSE,"hair cells early",0.711387748431254,0.636717386908095
"AT5G42650",FALSE,"endodermis ERS+",0.858973327271835,0.693017603121339
"AT5G42655",FALSE,"endodermis ERS-",0.310867527906027,0.306549683460317
"AT5G42660",FALSE,"protoxylem early",0.201212621690727,0.139857426113354
"AT5G42670",FALSE,"epidermis early",0.0849246617942006,0.0687977753544575
"AT5G42680",FALSE,"procambium ERS+",0.069151796617959,0.0252173988366187
"AT5G42690",FALSE,"protoxylem ERS+",0.3386392391001,0.193204203685237
"AT5G42700",FALSE,"epidermis early",0.0677447191587418,0.0190003791852014
"AT5G42710",FALSE,"protoxylem ERS+",1.89833996812584,1.1072413615524
"AT5G42720",FALSE,"protophloem ERS+",0.579098765306853,0.214976300585028
"AT5G42740",FALSE,"hair cells ERS-",0.343983405933359,0.306819457888329
"AT5G42750",FALSE,"endodermis ERS+",0.109347130109132,0.0607325009985145
"AT5G42765",FALSE,"columella",0.0991735583033638,0.0863278866418645
"AT5G42770",FALSE,"epidermis early",0.23974989462391,0.150901667231024
"AT5G42780",FALSE,"cortex ERS-",0.0267000706379348,0.0236710039290552
"AT5G42785",FALSE,"hair cells ERS-",0.663503345464189,0.378692872144927
"AT5G42790",FALSE,"hair cells early",1.61672835186895,1.30968137682629
"AT5G42810",FALSE,"hair cells early",0.277160339647262,0.260241519664421
"AT5G42820",FALSE,"epidermis early",0.546826996939092,0.384288341980528
"AT5G42825",FALSE,"hair cells ERS+",0.21458696390489,0.213282595105646
"AT5G42830",FALSE,"cortex ERS-",0.0379631799213687,0.0308039418230914
"AT5G42840",FALSE,"hair cells ERS-",0.0447775579561394,0.0210167952672826
"AT5G42850",FALSE,"columella",1.1647018350449,1.14915253811284
"AT5G42860",FALSE,"hair cells early",0.648044317166878,0.557522818089793
"AT5G42870",FALSE,"hair cells ERS-",0.245898066650554,0.220721427390999
"AT5G42880",FALSE,"hair cells ERS-",0.197135853376006,0.136505734150158
"AT5G42890",FALSE,"protoxylem ERS-",1.74978244404441,1.72808524311664
"AT5G42900",FALSE,"procambium ERS+",0.761201132699464,0.673616780796447
"AT5G42920",FALSE,"epidermis early",0.102437375812702,0.0913362958101506
"AT5G42930",FALSE,"protoxylem ERS+",0.652447452130593,0.342816569765942
"AT5G42940",FALSE,"protoxylem ERS+",0.418618343556467,0.325526918530374
"AT5G06425",FALSE,"root cap tip",0.000545782817630623,0
"AT5G42950",FALSE,"cortex ERS+",0.339559010065978,0.335653701016983
"AT5G42960",FALSE,"epidermis early",0.480317742991106,0.473415674669491
"AT5G42965",FALSE,"endodermis ERS+",0.070876046371935,0.0701762281553767
"AT5G42970",FALSE,"epidermis early",0.278921116664687,0.229763145549343
"AT5G42980",FALSE,"metaphloem ERS+",4.68784758751277,3.74321209051536
"AT5G42990",FALSE,"cortex ERS+",0.773839542179231,0.682187623846848
"AT5G43000",FALSE,"metaxylem ERS+",0.00920877792058931,0.00217545396087227
"AT5G43010",FALSE,"protoxylem early",0.505590629850466,0.472614927241168
"AT5G43020",FALSE,"epidermis early",0.0492441228915379,0.0463219046030584
"AT5G43030",FALSE,"hair cells early",0.154299380187604,0.144780828002655
"AT5G43040",FALSE,"hair cells early",0.187652212685617,0.1734222416027
"AT5G43050",FALSE,"epidermis early",0.0852946109619332,0.0629729067540378
"AT5G43060",FALSE,"cortex ERS-",1.54274291960122,1.53363465250103
"AT5G43064",FALSE,"metaxylem ERS+",0.00187022703966149,0.000479909726134344
"AT5G43068",FALSE,"root cap lateral",0.00655426675124533,0.00547842701970523
"AT5G43070",FALSE,"protoxylem ERS-",0.516469175689634,0.441423871039825
"AT5G43080",FALSE,"metaxylem ERS+",0.052622458483516,0.044817499565009
"AT5G43100",FALSE,"hair cells ERS-",0.19835075968184,0.177213567544258
"AT5G43130",FALSE,"protoxylem early",0.19024674152582,0.189726964102268
"AT5G43140",FALSE,"epidermis early",0.142598346044204,0.102032297737371
"AT5G43150",TRUE,"protoxylem ERS+",1.23781375572923,0.559862764005368
"AT5G06475",FALSE,"protoxylem ERS+",0.190662775906918,0.149077732781853
"AT5G43160",FALSE,"metaphloem ERS-",0.00513343539742321,0.00480979234797253
"AT5G43170",FALSE,"columella",0.0635881725589534,0.051489767923904
"AT5G43175",FALSE,"hair cells ERS-",0.0147149787853718,0.000608994295392787
"AT5G43180",FALSE,"xpp ERS+",0.531408464545984,0.357031332824075
"AT5G43190",FALSE,"columella",0.150501289515164,0.120416878370269
"AT5G43210",FALSE,"columella",0.0352514033451787,0.032173512691451
"AT5G43230",FALSE,"hair cells ERS-",0.20998123362047,0.0513026431773005
"AT5G43240",FALSE,"root cap lateral",0.000995990254463654,0.000954872187531249
"AT5G43250",FALSE,"epidermis early",0.0730590492924056,0.0461694760952528
"AT5G43260",FALSE,"columella",0.586275192371719,0.541365313316148
"AT5G43270",FALSE,"protoxylem early",0.184034253911744,0.16004563827448
"AT5G43280",FALSE,"protoxylem early",0.291259092734375,0.28244762551961
"AT5G43300",FALSE,"metaphloem ERS+",0.0694031011356774,0.0690951745700914
"AT5G43310",FALSE,"ppp ERS-",0.065494633474408,0.064816082503736
"AT5G43320",FALSE,"hair cells ERS-",0.538377248154999,0.422052408452154
"AT5G43330",FALSE,"metaxylem ERS-",0.767593952037431,0.668375448193008
"AT5G43350",FALSE,"hair cells ERS-",0.943045674528256,0.533984139405768
"AT5G43370",FALSE,"border cells",0,0
"AT5G43380",TRUE,"metaphloem ERS+",2.88867361972203,1.03330257321277
"AT5G43390",FALSE,"root cap tip",0.000667048163337286,0.000385749051918659
"AT5G43400",FALSE,"hair cells ERS-",0.43829208340591,0.332788088701244
"AT5G43403",FALSE,"protoxylem ERS+",0.168862414201317,0.100691635851393
"AT5G43420",FALSE,"ppp ERS+",0.260575551267214,0.213235873869696
"AT5G43430",FALSE,"cortex ERS+",0.532469390445418,0.52133425626142
"AT5G43440",FALSE,"protophloem ERS+",0.00682286764387298,0.00345403730959844
"AT5G06515",FALSE,"ppp ERS+",0.0126588350477442,0.00848041824223092
"AT5G43450",FALSE,"protoxylem ERS+",0.789245299334545,0.158868177542439
"AT5G43460",FALSE,"hair cells early",2.02626894603505,1.99183210132237
"AT5G43470",FALSE,"protoxylem ERS+",0.00687512025543681,0.000994669725099356
"AT5G43490",FALSE,"xpp ERS+",0.00084035006865866,0.000629382720915411
"AT5G43500",FALSE,"epidermis early",0.0483791020042878,0.0445855925795776
"AT5G43520",FALSE,"hair cells ERS+",0.324877447202478,0.149244869968979
"AT5G43530",FALSE,"epidermis early",0.0112558877224588,0.00751300728142774
"AT5G43540",FALSE,"endodermis ERS+",0.321381708892555,0.0289616111133888
"AT5G43560",FALSE,"endodermis ERS+",0.440631489871241,0.39459266152607
"AT5G43570",FALSE,"root cap lateral",0.0479780242225372,0.0422775909534937
"AT5G43580",FALSE,"root cap lateral",3.70262640942023,3.63955101226083
"AT5G43590",FALSE,"root cap lateral",0.158878505743462,0.029952143034178
"AT5G43600",FALSE,"cortex ERS-",0.364306123346105,0.309178034367645
"AT5G43620",FALSE,"protoxylem ERS+",1.31301676227211,1.13198011291427
"AT5G43630",FALSE,"protoxylem ERS+",0.208521122562541,0.152865358555117
"AT5G43640",FALSE,"protoxylem ERS+",0.00632901341309807,0.00446440600008071
"AT5G43650",FALSE,"root cap tip",0.105645056675257,0.0908219863233464
"AT5G43660",FALSE,"columella",0.0197569599954173,0.0153678587528616
"AT5G43670",FALSE,"metaphloem ERS+",0.103106176276438,0.0869262733028111
"AT5G43680",FALSE,"hair cells ERS+",0.1784711945074,0.172839563317247
"AT5G43690",FALSE,"xpp ERS-",0.0103697016934754,0.00341725010891422
"AT5G43700",FALSE,"protoxylem early",1.82124328978489,0.973626527579751
"AT5G43710",FALSE,"hair cells early",0.195927513341657,0.134166391740631
"AT5G43720",FALSE,"epidermis early",0.301078452068872,0.139188258575521
"AT5G43725",FALSE,"metaxylem ERS-",0.0363861563533101,0.0279212870376341
"AT5G43730",FALSE,"metaxylem ERS-",0.105245475019644,0.103690651826437
"AT5G43740",FALSE,"columella",0.00631474471776225,0.00592497494253216
"AT5G43745",FALSE,"columella",0.0988366362997387,0.0590809487098258
"AT5G43750",FALSE,"endodermis ERS+",0.0778970266630025,0.0560441015592158
"AT5G43755",FALSE,"hair cells ERS-",0.000806381322338049,0.000746364984368925
"AT5G43760",FALSE,"endodermis ERS+",0.773660322925873,0.344723494381626
"AT5G43780",FALSE,"endodermis ERS+",0.284549516221123,0.277708711588212
"AT5G43790",FALSE,"columella",0.020336237193828,0.0178275301829084
"AT5G43810",FALSE,"procambium ERS+",0.605421309501146,0.391747431078165
"AT5G43822",FALSE,"epidermis early",0.0722348738346228,0.0592275017253387
"AT5G43820",FALSE,"epidermis early",0.00332601841945506,0.00298383098892565
"AT5G43830",FALSE,"hair cells early",2.08180191350783,2.07607809385103
"AT5G43850",FALSE,"columella",0.734685577843384,0.551574038172347
"AT5G43860",FALSE,"protophloem ERS+",0.289226498215652,0.139552280398892
"AT5G43870",TRUE,"protophloem ERS+",1.33363064434933,0.397916381718168
"AT5G43880",FALSE,"endodermis ERS+",0.43902334428718,0.354119410489759
"AT5G43890",FALSE,"procambium ERS+",0.181771932254169,0.151334867678998
"AT5G43900",FALSE,"protophloem ERS+",0.344133855185954,0.322424855662909
"AT5G43910",FALSE,"endodermis ERS+",0.366110558461742,0.164066362738509
"AT5G43920",FALSE,"columella",0.0610992178322558,0.0571799551216559
"AT5G43930",FALSE,"protoxylem ERS+",0.114463658848402,0.112748303734583
"AT5G43935",FALSE,"protoxylem early",0.00320592947663482,0.0015672957275171
"AT5G43940",FALSE,"hair cells early",1.3157726678942,1.29168240475692
"AT5G43950",FALSE,"metaxylem ERS+",0.0488096958551912,0.0379320667575668
"AT5G43960",FALSE,"epidermis early",0.477935059559073,0.274768395527469
"AT5G43970",FALSE,"epidermis early",1.42024479430599,1.25157497174323
"AT5G43980",FALSE,"protophloem ERS+",0.0869911778199159,0.0267609038240208
"AT5G43990",FALSE,"epidermis early",0.0420710845608765,0.0137841873516695
"AT5G44000",FALSE,"protophloem ERS+",0.126066284060615,0.095790137881553
"AT5G44005",FALSE,"protophloem ERS+",0.662990889207797,0.277246723329575
"AT5G44010",FALSE,"metaxylem ERS-",0.067869384361094,0.0457910661971456
"AT5G44020",FALSE,"hair cells ERS-",4.06844854328103,3.83673117735088
"AT5G44030",FALSE,"protoxylem ERS+",2.69757506004175,2.53151024790302
"AT5G44040",FALSE,"epidermis early",0.0303636664359392,0.01565276596557
"AT5G44050",FALSE,"protoxylem ERS+",0.0738426396883427,0.0535351646441914
"AT5G44060",FALSE,"endodermis ERS+",0.674450442233889,0.606574123785672
"AT5G44063",FALSE,"ppp ERS+",0.0314077385781095,0.0230319760505651
"AT5G44065",FALSE,"ppp ERS+",0.0353331746839617,0.0303714252803035
"AT5G44070",FALSE,"root cap tip",0.434879777675971,0.353584112210036
"AT5G44080",FALSE,"protoxylem early",0.13593435231849,0.0964049679546787
"AT5G44090",FALSE,"procambium ERS+",0.361397591656952,0.295753938191631
"AT5G44100",FALSE,"protoxylem early",0.33366688467302,0.312060431358239
"AT5G44110",FALSE,"protoxylem early",0.604571118676032,0.491266713254525
"AT5G44130",FALSE,"cortex ERS-",0.480731803564446,0.473326520201523
"AT5G44150",FALSE,"metaxylem ERS+",0.108168984125849,0.0996023148564162
"AT5G44160",FALSE,"ppp ERS+",0.742724299547986,0.474157937634135
"AT5G44170",FALSE,"epidermis early",0.171410756361913,0.105322964251276
"AT5G44180",FALSE,"columella",0.233258645874983,0.210809022096617
"AT5G44190",FALSE,"cortex ERS+",0.320551846191209,0.0972383166029585
"AT5G44200",FALSE,"epidermis early",0.550991963279931,0.35422927630807
"AT5G44210",FALSE,"metaxylem ERS+",0.292259775617735,0.274999341889331
"AT5G44220",FALSE,"root cap early",0.00048424116596469,0.000454102329038519
"AT5G44230",FALSE,"epidermis early",0.0381296974381563,0.0158950183692457
"AT5G44240",FALSE,"hair cells ERS-",0.173320192934512,0.162639068111364
"AT5G44250",FALSE,"cortex ERS+",0.368857418156951,0.348331297645632
"AT5G44260",FALSE,"hair cells early",0.221037406348184,0.217921706348199
"AT5G44270",FALSE,"epidermis early",0.000442702515819349,0.000222837386031127
"AT5G44280",FALSE,"epidermis early",0.0681612484533707,0.0514033316525728
"AT5G06565",FALSE,"xpp ERS+",0.00177837174188232,0.000708027520893244
"AT5G44290",FALSE,"root cap tip",0.172590182719229,0.171257598141334
"AT5G44310",FALSE,"procambium ERS+",0.000817591700165842,0.000159616905444765
"AT5G44320",FALSE,"epidermis early",0.515962513182444,0.378265522924833
"AT5G44330",FALSE,"metaphloem ERS+",0.00150857915527314,0.000434189053599319
"AT5G44340",FALSE,"metaxylem ERS-",2.54194772018474,2.31945118632648
"AT5G44350",FALSE,"ppp ERS+",1.47437959824878,0.963230474120945
"AT5G44370",FALSE,"hair cells early",0.0920322591430706,0.0913388666697455
"AT5G44380",FALSE,"root cap lateral",2.15562126069117,1.81193445365382
"AT5G44390",FALSE,"cortex ERS-",0.00174954487401679,0.000942801175368439
"AT5G44400",FALSE,"protoxylem ERS-",0.0716838464480264,0.069393358771462
"AT5G44410",FALSE,"metaxylem ERS-",0.0094212882017094,0.00754486144617397
"AT5G44440",FALSE,"root cap early",0.000259595871661997,0
"AT5G44450",FALSE,"epidermis early",0.171839788696209,0.0763908843894984
"AT5G44460",FALSE,"columella",0.355042183012169,0.288314220581106
"AT5G44480",FALSE,"hair cells ERS-",0.621588370331834,0.349095059606797
"AT5G44490",FALSE,"epidermis early",0.0337858596363168,0.00825224494556193
"AT5G44500",FALSE,"epidermis early",0.212946705533532,0.143299198289405
"AT5G44510",FALSE,"hair cells ERS-",0.0249765900993648,0.0248563457517944
"AT5G44520",FALSE,"xpp ERS+",0.0340897837148871,0.0287088337410562
"AT5G44530",FALSE,"xpp ERS+",0.42603883952299,0.333261319041945
"AT5G44560",FALSE,"epidermis early",0.294917661747224,0.236515595762914
